,alg,fun,dim,inst,run,fit,fungroup,logscore
2712,PSO,4,5,1,13,4.97479,1,16.1990629455434
2713,PSO,4,5,1,14,3.97984,1,15.975921404362271
2714,PSO,4,5,1,15,6.96471,1,16.535535756488763
2715,PSO,4,5,2,1,2.98488,1,19.514240288983824
2716,PSO,4,5,2,2,0.994959,1,18.415626995249678
2717,PSO,4,5,2,3,3.97984,1,19.801922361435604
2718,PSO,4,5,2,4,4.97479,1,20.025063902616733
2719,PSO,4,5,2,5,0.994959,1,18.415626995249678
2720,PSO,4,5,2,6,5.96975,1,20.207385794433147
2721,PSO,4,5,2,7,1.98992,1,19.10877518087566
2722,PSO,4,5,2,8,5.96975,1,20.207385794433147
2723,PSO,4,5,2,9,1.98992,1,19.10877518087566
2724,PSO,4,5,2,10,2.98488,1,19.514240288983824
2725,PSO,4,5,2,11,2.98488,1,19.514240288983824
2726,PSO,4,5,2,12,0.994959,1,18.415626995249678
2727,PSO,4,5,2,13,2.98488,1,19.514240288983824
2728,PSO,4,5,2,14,1.98992,1,19.10877518087566
2729,PSO,4,5,2,15,1.98992,1,19.10877518087566
2730,PSO,4,5,3,1,1.98992,1,19.10877518087566
2731,PSO,4,5,3,2,2.98488,1,19.514240288983824
2732,PSO,4,5,3,3,4.97479,1,20.025063902616733
2733,PSO,4,5,3,4,4.97479,1,20.025063902616733
2734,PSO,4,5,3,5,0.994959,1,18.415626995249678
2735,PSO,4,5,3,6,1.98992,1,19.10877518087566
2736,PSO,4,5,3,7,1.98992,1,19.10877518087566
2737,PSO,4,5,3,8,3.97984,1,19.801922361435604
2738,PSO,4,5,3,9,4.97479,1,20.025063902616733
2739,PSO,4,5,3,10,4.97479,1,20.025063902616733
2740,PSO,4,5,3,11,0.994959,1,18.415626995249678
2741,PSO,4,5,3,12,6.96471,1,20.361536713562096
2742,PSO,4,5,3,13,2.98488,1,19.514240288983824
2743,PSO,4,5,3,14,4.97479,1,20.025063902616733
2744,PSO,4,5,3,15,1.98992,1,19.10877518087566
2745,PSO,4,5,4,1,3.97984,1,19.801922361435604
2746,PSO,4,5,4,2,0.994959,1,18.415626995249678
2747,PSO,4,5,4,3,3.97984,1,19.801922361435604
2748,PSO,4,5,4,4,1.98992,1,19.10877518087566
2749,PSO,4,5,4,5,3.97984,1,19.801922361435604
2750,PSO,4,5,4,6,4.97479,1,20.025063902616733
2751,PSO,4,5,4,7,3.97984,1,19.801922361435604
2752,PSO,4,5,4,8,4.97479,1,20.025063902616733
2753,PSO,4,5,4,9,0.994959,1,18.415626995249678
2754,PSO,4,5,4,10,4.97479,1,20.025063902616733
2755,PSO,4,5,4,11,1.98992,1,19.10877518087566
2756,PSO,4,5,4,12,3.97983,1,19.801919848768623
2757,PSO,4,5,4,13,1.98992,1,19.10877518087566
2758,PSO,4,5,4,14,4.97479,1,20.025063902616733
2759,PSO,4,5,4,15,2.98488,1,19.514240288983824
2760,PSO,4,5,5,1,1.98992,1,19.10877518087566
2761,PSO,4,5,5,2,5.96975,1,20.207385794433147
2762,PSO,4,5,5,3,4.97479,1,20.025063902616733
2763,PSO,4,5,5,4,1.98992,1,19.10877518087566
2764,PSO,4,5,5,5,5.96975,1,20.207385794433147
2765,PSO,4,5,5,6,0.994959,1,18.415626995249678
2766,PSO,4,5,5,7,2.98488,1,19.514240288983824
2767,PSO,4,5,5,8,4.97479,1,20.025063902616733
2768,PSO,4,5,5,9,5.96975,1,20.207385794433147
2769,PSO,4,5,5,10,3.97984,1,19.801922361435604
2770,PSO,4,5,5,11,1.98992,1,19.10877518087566
2771,PSO,4,5,5,12,1.98992,1,19.10877518087566
2772,PSO,4,5,5,13,1.98992,1,19.10877518087566
2773,PSO,4,5,5,14,1.98992,1,19.10877518087566
2774,PSO,4,5,5,15,0.994959,1,18.415626995249678
2775,PSO,4,5,6,1,1.98992,1,13.430423341081282
2776,PSO,4,5,6,2,2.98488,1,13.835888449189445
2777,PSO,4,5,6,3,5.96975,1,14.529033954638772
2778,PSO,4,5,6,4,4.97479,1,14.346712062822355
2779,PSO,4,5,6,5,2.98488,1,13.835888449189445
2780,PSO,4,5,6,6,4.97479,1,14.346712062822355
2781,PSO,4,5,6,7,1.98992,1,13.430423341081282
2782,PSO,4,5,6,8,3.97984,1,14.123570521641227
2783,PSO,4,5,6,9,1.98992,1,13.430423341081282
2784,PSO,4,5,6,10,2.98488,1,13.835888449189445
2785,PSO,4,5,6,11,1.98992,1,13.430423341081282
2786,PSO,4,5,6,12,3.97984,1,14.123570521641227
2787,PSO,4,5,6,13,4.97479,1,14.346712062822355
2788,PSO,4,5,6,14,2.98488,1,13.835888449189445
2789,PSO,4,5,6,15,1.98992,1,13.430423341081282
2790,PSO,4,5,7,1,5.96975,1,20.207385794433147
2791,PSO,4,5,7,2,0.994959,1,18.415626995249678
2792,PSO,4,5,7,3,5.96975,1,20.207385794433147
2793,PSO,4,5,7,4,2.98488,1,19.514240288983824
2794,PSO,4,5,7,5,2.98488,1,19.514240288983824
2795,PSO,4,5,7,6,2.98488,1,19.514240288983824
2796,PSO,4,5,7,7,7.95967,1,20.49506828566285
2797,PSO,4,5,7,8,1.98992,1,19.10877518087566
2798,PSO,4,5,7,9,4.97479,1,20.025063902616733
2799,PSO,4,5,7,10,1.98992,1,19.10877518087566
2800,PSO,4,5,7,11,3.97984,1,19.801922361435604
2801,PSO,4,5,7,12,2.98488,1,19.514240288983824
2802,PSO,4,5,7,13,2.98488,1,19.514240288983824
2803,PSO,4,5,7,14,2.98488,1,19.514240288983824
2804,PSO,4,5,7,15,1.98992,1,19.10877518087566
2805,PSO,4,5,8,1,6.96471,1,20.361536713562096
2806,PSO,4,5,8,2,1.98992,1,19.10877518087566
2807,PSO,4,5,8,3,2.98488,1,19.514240288983824
2808,PSO,4,5,8,4,3.97983,1,19.801919848768623
2809,PSO,4,5,8,5,0.994959,1,18.415626995249678
2810,PSO,4,5,8,6,2.98488,1,19.514240288983824
2811,PSO,4,5,8,7,1.98992,1,19.10877518087566
2812,PSO,4,5,8,8,2.98488,1,19.514240288983824
2813,PSO,4,5,8,9,4.97479,1,20.025063902616733
2814,PSO,4,5,8,10,0.994959,1,18.415626995249678
2815,PSO,4,5,8,11,1.98992,1,19.10877518087566
2816,PSO,4,5,8,12,3.97984,1,19.801922361435604
2817,PSO,4,5,8,13,2.98488,1,19.514240288983824
2818,PSO,4,5,8,14,1.98992,1,19.10877518087566
2819,PSO,4,5,8,15,0.994959,1,18.415626995249678
2820,PSO,4,5,9,1,2.98488,1,19.514240288983824
2821,PSO,4,5,9,2,9.94958,1,20.71821108317668
2822,PSO,4,5,9,3,0.994959,1,18.415626995249678
2823,PSO,4,5,9,4,1.98992,1,19.10877518087566
2824,PSO,4,5,9,5,6.96471,1,20.361536713562096
2825,PSO,4,5,9,6,0.994959,1,18.415626995249678
2826,PSO,4,5,9,7,2.98488,1,19.514240288983824
2827,PSO,4,5,9,8,3.97984,1,19.801922361435604
2828,PSO,4,5,9,9,2.98488,1,19.514240288983824
2829,PSO,4,5,9,10,4.97479,1,20.025063902616733
2830,PSO,4,5,9,11,1.98992,1,19.10877518087566
2831,PSO,4,5,9,12,3.97984,1,19.801922361435604
2832,PSO,4,5,9,13,2.98488,1,19.514240288983824
2833,PSO,4,5,9,14,1.98992,1,19.10877518087566
2834,PSO,4,5,9,15,1.98992,1,19.10877518087566
2835,PSO,4,5,10,1,0.994959,1,18.415626995249678
2836,PSO,4,5,10,2,1.98992,1,19.10877518087566
2837,PSO,4,5,10,3,1e-08,1,0.0
2838,PSO,4,5,10,4,0.994959,1,18.415626995249678
2839,PSO,4,5,10,5,2.98488,1,19.514240288983824
2840,PSO,4,5,10,6,2.98488,1,19.514240288983824
2841,PSO,4,5,10,7,1.98992,1,19.10877518087566
2842,PSO,4,5,10,8,0.994959,1,18.415626995249678
2843,PSO,4,5,10,9,9.94956,1,20.718209073039557
2844,PSO,4,5,10,10,2.98488,1,19.514240288983824
2845,PSO,4,5,10,11,1.98992,1,19.10877518087566
2846,PSO,4,5,10,12,8.95462,1,20.612850344170482
2847,PSO,4,5,10,13,3.97983,1,19.801919848768623
2848,PSO,4,5,10,14,0.994959,1,18.415626995249678
2849,PSO,4,5,10,15,5.96975,1,20.207385794433147
2850,PSO,4,5,11,1,2.98488,1,19.514240288983824
2851,PSO,4,5,11,2,2.98488,1,19.514240288983824
2852,PSO,4,5,11,3,8.95462,1,20.612850344170482
2853,PSO,4,5,11,4,2.98488,1,19.514240288983824
2854,PSO,4,5,11,5,3.97984,1,19.801922361435604
2855,PSO,4,5,11,6,5.96975,1,20.207385794433147
2856,PSO,4,5,11,7,3.97984,1,19.801922361435604
2857,PSO,4,5,11,8,2.98488,1,19.514240288983824
2858,PSO,4,5,11,9,3.97984,1,19.801922361435604
2859,PSO,4,5,11,10,4.97479,1,20.025063902616733
2860,PSO,4,5,11,11,6.96471,1,20.361536713562096
2861,PSO,4,5,11,12,1.98992,1,19.10877518087566
2862,PSO,4,5,11,13,2.98488,1,19.514240288983824
2863,PSO,4,5,11,14,1.98992,1,19.10877518087566
2864,PSO,4,5,11,15,5.96975,1,20.207385794433147
2865,PSO,4,5,12,1,4.97479,1,20.025063902616733
2866,PSO,4,5,12,2,2.98488,1,19.514240288983824
2867,PSO,4,5,12,3,2.98488,1,19.514240288983824
2868,PSO,4,5,12,4,2.98488,1,19.514240288983824
2869,PSO,4,5,12,5,1.98992,1,19.10877518087566
2870,PSO,4,5,12,6,1.98992,1,19.10877518087566
2871,PSO,4,5,12,7,3.97984,1,19.801922361435604
2872,PSO,4,5,12,8,4.97479,1,20.025063902616733
2873,PSO,4,5,12,9,4.97479,1,20.025063902616733
2874,PSO,4,5,12,10,5.96975,1,20.207385794433147
2875,PSO,4,5,12,11,0.994959,1,18.415626995249678
2876,PSO,4,5,12,12,0.994959,1,18.415626995249678
2877,PSO,4,5,12,13,0.994959,1,18.415626995249678
2878,PSO,4,5,12,14,0.994959,1,18.415626995249678
2879,PSO,4,5,12,15,4.97479,1,20.025063902616733
2880,PSO,4,5,13,1,6.96471,1,20.361536713562096
2881,PSO,4,5,13,2,1.98992,1,19.10877518087566
2882,PSO,4,5,13,3,0.994959,1,18.415626995249678
2883,PSO,4,5,13,4,5.96975,1,20.207385794433147
2884,PSO,4,5,13,5,3.97984,1,19.801922361435604
2885,PSO,4,5,13,6,1e-08,1,0.0
2886,PSO,4,5,13,7,4.97479,1,20.025063902616733
2887,PSO,4,5,13,8,1e-08,1,0.0
2888,PSO,4,5,13,9,4.97479,1,20.025063902616733
2889,PSO,4,5,13,10,0.994959,1,18.415626995249678
2890,PSO,4,5,13,11,0.994959,1,18.415626995249678
2891,PSO,4,5,13,12,2.98488,1,19.514240288983824
2892,PSO,4,5,13,13,3.97984,1,19.801922361435604
2893,PSO,4,5,13,14,0.994959,1,18.415626995249678
2894,PSO,4,5,13,15,2.98488,1,19.514240288983824
2895,PSO,4,5,14,1,0.994959,1,15.266251313366006
2896,PSO,4,5,14,2,4.97479,1,16.87568822073306
2897,PSO,4,5,14,3,4.97479,1,16.87568822073306
2898,PSO,4,5,14,4,4.97479,1,16.87568822073306
2899,PSO,4,5,14,5,3.97984,1,16.652546679551932
2900,PSO,4,5,14,6,2.98488,1,16.364864607100152
2901,PSO,4,5,14,7,5.96975,1,17.058010112549475
2902,PSO,4,5,14,8,1.98992,1,15.959399498991987
2903,PSO,4,5,14,9,0.994959,1,15.266251313366006
2904,PSO,4,5,14,10,8.95462,1,17.46347466228681
2905,PSO,4,5,14,11,4.97479,1,16.87568822073306
2906,PSO,4,5,14,12,1.98992,1,15.959399498991987
2907,PSO,4,5,14,13,3.97984,1,16.652546679551932
2908,PSO,4,5,14,14,1.98992,1,15.959399498991987
2909,PSO,4,5,14,15,0.994959,1,15.266251313366006
2910,PSO,4,5,15,1,5.96975,1,20.207385794433147
2911,PSO,4,5,15,2,2.98488,1,19.514240288983824
2912,PSO,4,5,15,3,3.97984,1,19.801922361435604
2913,PSO,4,5,15,4,6.96471,1,20.361536713562096
2914,PSO,4,5,15,5,5.96975,1,20.207385794433147
2915,PSO,4,5,15,6,1.98992,1,19.10877518087566
2916,PSO,4,5,15,7,10.9445,1,20.813517790923438
2917,PSO,4,5,15,8,6.96471,1,20.361536713562096
2918,PSO,4,5,15,9,1.98992,1,19.10877518087566
2919,PSO,4,5,15,10,5.96975,1,20.207385794433147
2920,PSO,4,5,15,11,5.96975,1,20.207385794433147
2921,PSO,4,5,15,12,3.97984,1,19.801922361435604
2922,PSO,4,5,15,13,1e-08,1,0.0
2923,PSO,4,5,15,14,2.98488,1,19.514240288983824
2924,PSO,4,5,15,15,6.96471,1,20.361536713562096
2925,PSO,4,10,1,1,19.8991,1,1.7249332622536664
2926,PSO,4,10,1,2,31.8386,1,2.1949381478368393
2927,PSO,4,10,1,3,44.773,1,2.5358640368423844
2928,PSO,4,10,1,4,10.9445,1,1.1270958046476773
2929,PSO,4,10,1,5,6.96471,1,0.6751147272863359
2930,PSO,4,10,1,6,7.95967,1,0.8086462993870875
2931,PSO,4,10,1,7,15.9193,1,1.5017909672768939
2932,PSO,4,10,1,8,19.8992,1,1.7249382875939447
2933,PSO,4,10,1,9,9.94959,1,1.031790101967964
2934,PSO,4,10,1,10,7.95967,1,0.8086462993870875
2935,PSO,4,10,1,11,32.8335,1,2.225708093315787
2936,PSO,4,10,1,12,15.9193,1,1.5017909672768939
2937,PSO,4,10,1,13,32.8336,1,2.225711138980968
2938,PSO,4,10,1,14,19.8992,1,1.7249382875939447
2939,PSO,4,10,1,15,29.8487,1,2.130400045478063
2940,PSO,4,10,2,1,11.9395,1,0.9052107533293516
2941,PSO,4,10,2,2,8.95463,1,0.6175292392480891
2942,PSO,4,10,2,3,21.8891,1,1.5113473183139332
2943,PSO,4,10,2,4,16.9143,1,1.253517940277453
2944,PSO,4,10,2,5,17.9092,1,1.3106730695802469
2945,PSO,4,10,2,6,19.8991,1,1.4160330268656842
2946,PSO,4,10,2,7,9.94958,1,0.7228888615129362
2947,PSO,4,10,2,8,21.889,1,1.5113427498196403
2948,PSO,4,10,2,9,13.9294,1,1.059360236647306
2949,PSO,4,10,2,10,21.8891,1,1.5113473183139332
2950,PSO,4,10,2,11,11.9395,1,0.9052107533293516
2951,PSO,4,10,2,12,12.9344,1,0.9852489510757331
2952,PSO,4,10,2,13,7.95967,1,0.49974606399910526
2953,PSO,4,10,2,14,16.9143,1,1.253517940277453
2954,PSO,4,10,2,15,23.8789,1,1.5983537461004704
2955,PSO,4,10,3,1,17.9092,1,1.6085839676318745
2956,PSO,4,10,3,2,6.96471,1,0.6641253899499813
2957,PSO,4,10,3,3,17.9092,1,1.6085839676318745
2958,PSO,4,10,3,4,9.94959,1,1.0208007646316095
2959,PSO,4,10,3,5,14.9244,1,1.4262668778058092
2960,PSO,4,10,3,6,14.9244,1,1.4262668778058092
2961,PSO,4,10,3,7,9.94959,1,1.0208007646316095
2962,PSO,4,10,3,8,14.9244,1,1.4262668778058092
2963,PSO,4,10,3,9,24.8739,1,1.9370884813015974
2964,PSO,4,10,3,10,12.9345,1,1.2831675804186025
2965,PSO,4,10,3,11,11.9395,1,1.2031216513809793
2966,PSO,4,10,3,12,30.8436,1,2.1521986937402957
2967,PSO,4,10,3,13,22.884,1,1.853707396746533
2968,PSO,4,10,3,14,11.9395,1,1.2031216513809793
2969,PSO,4,10,3,15,14.9244,1,1.4262668778058092
2970,PSO,4,10,4,1,28.8536,1,2.3001861926372045
2971,PSO,4,10,4,2,15.9193,1,1.705483633705962
2972,PSO,4,10,4,3,14.9244,1,1.6409488815712323
2973,PSO,4,10,4,4,31.8386,1,2.3986308142659074
2974,PSO,4,10,4,5,12.9345,1,1.4978495841840254
2975,PSO,4,10,4,6,13.9294,1,1.5719531384643568
2976,PSO,4,10,4,7,15.9193,1,1.705483633705962
2977,PSO,4,10,4,8,11.9395,1,1.4178036551464024
2978,PSO,4,10,4,9,11.9395,1,1.4178036551464024
2979,PSO,4,10,4,10,16.9143,1,1.7661108420945035
2980,PSO,4,10,4,11,21.889,1,2.023935651636691
2981,PSO,4,10,4,12,15.9193,1,1.705483633705962
2982,PSO,4,10,4,13,8.95463,1,1.1301221410651396
2983,PSO,4,10,4,14,10.9445,1,1.3307884710767457
2984,PSO,4,10,4,15,8.95463,1,1.1301221410651396
2985,PSO,4,10,5,1,21.8891,1,2.271354337881087
2986,PSO,4,10,5,2,14.9244,1,1.8883629993213356
2987,PSO,4,10,5,3,12.9345,1,1.7452637019341286
2988,PSO,4,10,5,4,24.8739,1,2.3991846028171238
2989,PSO,4,10,5,5,16.9143,1,2.0135249598446068
2990,PSO,4,10,5,6,7.95967,1,1.2597530835662594
2991,PSO,4,10,5,7,4.9748,1,0.7897507106532259
2992,PSO,4,10,5,8,12.9345,1,1.7452637019341286
2993,PSO,4,10,5,9,35.8184,1,2.7638272697073463
2994,PSO,4,10,5,10,34.8235,1,2.735657988088615
2995,PSO,4,10,5,11,6.96471,1,1.1262215114655076
2996,PSO,4,10,5,12,12.9345,1,1.7452637019341286
2997,PSO,4,10,5,13,21.8891,1,2.271354337881087
2998,PSO,4,10,5,14,11.9395,1,1.6652177728965059
2999,PSO,4,10,5,15,13.9294,1,1.81936725621446
3000,PSO,4,10,6,1,8.95463,1,1.0053888334062118
3001,PSO,4,10,6,2,15.9193,1,1.5807503260470341
3002,PSO,4,10,6,3,9.94959,1,1.1107494607381045
3003,PSO,4,10,6,4,6.96471,1,0.7540740860564763
3004,PSO,4,10,6,5,16.9143,1,1.6413775344355757
3005,PSO,4,10,6,6,9.94959,1,1.1107494607381045
3006,PSO,4,10,6,7,15.9193,1,1.5807503260470341
3007,PSO,4,10,6,8,35.8184,1,2.3916798442983147
3008,PSO,4,10,6,9,16.9143,1,1.6413775344355757
3009,PSO,4,10,6,10,18.9042,1,1.7526022360468638
3010,PSO,4,10,6,11,17.9092,1,1.6985326637383693
3011,PSO,4,10,6,12,16.9143,1,1.6413775344355757
3012,PSO,4,10,6,13,20.8941,1,1.8526849389135933
3013,PSO,4,10,6,14,15.9193,1,1.5807503260470341
3014,PSO,4,10,6,15,40.7932,1,2.5217335172997624
3015,PSO,4,10,7,1,18.9042,1,1.985215883966958
3016,PSO,4,10,7,2,25.8689,1,2.2988732393669875
3017,PSO,4,10,7,3,8.95463,1,1.238002481326306
3018,PSO,4,10,7,4,15.9193,1,1.8133639739671283
3019,PSO,4,10,7,5,13.9294,1,1.679833478725523
3020,PSO,4,10,7,6,8.95463,1,1.238002481326306
3021,PSO,4,10,7,7,23.879,1,2.218831175967514
3022,PSO,4,10,7,8,7.95967,1,1.1202193060773222
3023,PSO,4,10,7,9,6.96471,1,0.9866877339765705
3024,PSO,4,10,7,10,7.95967,1,1.1202193060773222
3025,PSO,4,10,7,11,30.8436,1,2.4747610377668847
3026,PSO,4,10,7,12,31.8386,1,2.5065111545270735
3027,PSO,4,10,7,13,15.9193,1,1.8133639739671283
3028,PSO,4,10,7,14,15.9193,1,1.8133639739671283
3029,PSO,4,10,7,15,11.9395,1,1.5256839954075687
3030,PSO,4,10,8,1,10.9445,1,1.1995420480437575
3031,PSO,4,10,8,2,10.9445,1,1.1995420480437575
3032,PSO,4,10,8,3,10.9445,1,1.1995420480437575
3033,PSO,4,10,8,4,15.9193,1,1.5742372106729738
3034,PSO,4,10,8,5,16.9143,1,1.6348644190615151
3035,PSO,4,10,8,6,13.9294,1,1.4407067154313684
3036,PSO,4,10,8,7,12.9345,1,1.366603161151037
3037,PSO,4,10,8,8,24.8739,1,2.020524062034032
3038,PSO,4,10,8,9,16.9143,1,1.6348644190615151
3039,PSO,4,10,8,10,38.8032,1,2.465207718527905
3040,PSO,4,10,8,11,22.884,1,1.9371429774789677
3041,PSO,4,10,8,12,6.96471,1,0.7475609706824161
3042,PSO,4,10,8,13,10.9445,1,1.1995420480437575
3043,PSO,4,10,8,14,27.8588,1,2.133853895991314
3044,PSO,4,10,8,15,7.95967,1,0.8810925427831678
3045,PSO,4,10,9,1,26.8638,1,1.814704007036108
3046,PSO,4,10,9,2,13.9294,1,1.1579260659950028
3047,PSO,4,10,9,3,11.9395,1,1.0037765826770484
3048,PSO,4,10,9,4,12.9345,1,1.0838225117146711
3049,PSO,4,10,9,5,5.96975,1,0.3106294021171031
3050,PSO,4,10,9,6,18.9042,1,1.4633084712364377
3051,PSO,4,10,9,7,23.879,1,1.6969237632369938
3052,PSO,4,10,9,8,16.9143,1,1.3520837696251495
3053,PSO,4,10,9,9,23.879,1,1.6969237632369938
3054,PSO,4,10,9,10,25.8689,1,1.7769658266364674
3055,PSO,4,10,9,11,10.9445,1,0.9167613986073918
3056,PSO,4,10,9,12,8.95463,1,0.7160950685957859
3057,PSO,4,10,9,13,12.9345,1,1.0838225117146711
3058,PSO,4,10,9,14,7.95967,1,0.5983118933468019
3059,PSO,4,10,9,15,35.8183,1,2.1023832876228252
3060,PSO,4,10,10,1,12.9345,1,1.7343508515325023
3061,PSO,4,10,10,2,7.95967,1,1.2488402331646329
3062,PSO,4,10,10,3,10.9445,1,1.5672897384252227
3063,PSO,4,10,10,4,28.8537,1,2.536690925751711
3064,PSO,4,10,10,5,13.9294,1,1.8084544058128338
3065,PSO,4,10,10,6,28.8537,1,2.536690925751711
3066,PSO,4,10,10,7,24.8739,1,2.3882717524154975
3067,PSO,4,10,10,8,9.94959,1,1.4719840357455094
3068,PSO,4,10,10,9,24.8739,1,2.3882717524154975
3069,PSO,4,10,10,10,20.8941,1,2.2139195139209984
3070,PSO,4,10,10,11,4.9748,1,0.7788378602515995
3071,PSO,4,10,10,12,18.9042,1,2.1138368110542687
3072,PSO,4,10,10,13,9.94959,1,1.4719840357455094
3073,PSO,4,10,10,14,49.7477,1,3.0814169228342805
3074,PSO,4,10,10,15,11.9395,1,1.6543049224948794
3075,PSO,4,10,11,1,15.9193,1,1.6448226074483847
3076,PSO,4,10,11,2,13.9294,1,1.5112921122067793
3077,PSO,4,10,11,3,8.95463,1,1.0694611148075623
3078,PSO,4,10,11,4,10.9445,1,1.2701274448191684
3079,PSO,4,10,11,5,8.95463,1,1.0694611148075623
3080,PSO,4,10,11,6,13.9294,1,1.5112921122067793
3081,PSO,4,10,11,7,6.96471,1,0.8181463674578269
3082,PSO,4,10,11,8,14.9244,1,1.5802878553136548
3083,PSO,4,10,11,9,21.8891,1,1.9632791938734064
3084,PSO,4,10,11,10,15.9193,1,1.6448226074483847
3085,PSO,4,10,11,11,12.9345,1,1.437188557926448
3086,PSO,4,10,11,12,20.8941,1,1.9167572203149439
3087,PSO,4,10,11,13,11.9395,1,1.357142628888825
3088,PSO,4,10,11,14,17.9092,1,1.76260494513972
3089,PSO,4,10,11,15,19.8991,1,1.8679649024251574
3090,PSO,4,10,12,1,17.9092,1,1.653320043792112
3091,PSO,4,10,12,2,24.8739,1,1.981824557461835
3092,PSO,4,10,12,3,26.8638,1,2.0587851519002767
3093,PSO,4,10,12,4,11.9395,1,1.2478577275412168
3094,PSO,4,10,12,5,18.9042,1,1.7073896161006064
3095,PSO,4,10,12,6,39.7981,1,2.4518246689578853
3096,PSO,4,10,12,7,6.96471,1,0.7088614661102187
3097,PSO,4,10,12,8,4.9748,1,0.37239066529793696
3098,PSO,4,10,12,9,11.9395,1,1.2478577275412168
3099,PSO,4,10,12,10,20.8941,1,1.8074723189673358
3100,PSO,4,10,12,11,22.884,1,1.8984434729067703
3101,PSO,4,10,12,12,19.8991,1,1.7586800010775492
3102,PSO,4,10,12,13,12.9345,1,1.3279036565788398
3103,PSO,4,10,12,14,24.8739,1,1.981824557461835
3104,PSO,4,10,12,15,26.8638,1,2.0587851519002767
3105,PSO,4,10,13,1,15.9193,1,1.6181697740225178
3106,PSO,4,10,13,2,3.97984,1,0.2318791819054683
3107,PSO,4,10,13,3,22.884,1,1.9810755408285117
3108,PSO,4,10,13,4,21.889,1,1.9366217919532467
3109,PSO,4,10,13,5,20.8941,1,1.890104386889077
3110,PSO,4,10,13,6,15.9193,1,1.6181697740225178
3111,PSO,4,10,13,7,51.7373,1,2.7968165558215725
3112,PSO,4,10,13,8,40.7932,1,2.5591529652752465
3113,PSO,4,10,13,9,15.9193,1,1.6181697740225178
3114,PSO,4,10,13,10,16.9143,1,1.6787969824110591
3115,PSO,4,10,13,11,8.95463,1,1.0428082813816955
3116,PSO,4,10,13,12,9.94959,1,1.148168908713588
3117,PSO,4,10,13,13,12.9345,1,1.410535724500581
3118,PSO,4,10,13,14,14.9244,1,1.553635021887788
3119,PSO,4,10,13,15,42.7831,1,2.6067807292192327
3120,PSO,4,10,14,1,22.884,1,1.545528440050108
3121,PSO,4,10,14,2,15.9193,1,1.182622673244114
3122,PSO,4,10,14,3,17.9092,1,1.3004050109354495
3123,PSO,4,10,14,4,24.8739,1,1.6289095246051724
3124,PSO,4,10,14,5,12.9344,1,0.9749808924309357
3125,PSO,4,10,14,6,11.9395,1,0.8949426946845543
3126,PSO,4,10,14,7,14.9244,1,1.1180879211093842
3127,PSO,4,10,14,8,6.96471,1,0.3559464332535562
3128,PSO,4,10,14,9,11.9395,1,0.8949426946845543
3129,PSO,4,10,14,10,6.96471,1,0.3559464332535562
3130,PSO,4,10,14,11,45.7678,1,2.238671250735097
3131,PSO,4,10,14,12,18.9042,1,1.3544745832439438
3132,PSO,4,10,14,13,25.8689,1,1.6681319386439735
3133,PSO,4,10,14,14,22.884,1,1.545528440050108
3134,PSO,4,10,14,15,31.8386,1,1.8757698538040593
3135,PSO,4,10,15,1,11.9395,1,1.3862926860092706
3136,PSO,4,10,15,2,19.8991,1,1.897114959545603
3137,PSO,4,10,15,3,10.9445,1,1.2992775019396139
3138,PSO,4,10,15,4,15.9193,1,1.6739726645688302
3139,PSO,4,10,15,5,11.9395,1,1.3862926860092706
3140,PSO,4,10,15,6,10.9445,1,1.2992775019396139
3141,PSO,4,10,15,7,32.8336,1,2.3978928362729044
3142,PSO,4,10,15,8,7.95967,1,0.9808279966790242
3143,PSO,4,10,15,9,19.8991,1,1.897114959545603
3144,PSO,4,10,15,10,15.9193,1,1.6739726645688302
3145,PSO,4,10,15,11,16.9143,1,1.7345998729573717
3146,PSO,4,10,15,12,15.9193,1,1.6739726645688302
3147,PSO,4,10,15,13,23.8789,1,2.0794356787803894
3148,PSO,4,10,15,14,14.9244,1,1.6094379124341003
3149,PSO,4,10,15,15,16.9143,1,1.7345998729573717
3150,PSO,4,20,1,1,148.248,1,1.8611340134872878
3151,PSO,4,20,1,2,62.6822,1,1.0003249822125722
3152,PSO,4,20,1,3,65.6671,1,1.0468455054584573
3153,PSO,4,20,1,4,47.7579,1,0.7283919646939784
3154,PSO,4,20,1,5,99.4952,1,1.4623568682204526
3155,PSO,4,20,1,6,53.7276,1,0.8461743023853139
3156,PSO,4,20,1,7,90.5408,1,1.3680480442680036
3157,PSO,4,20,1,8,82.5812,1,1.2760295181414714
3158,PSO,4,20,1,9,49.7478,1,0.7692137079468724
3159,PSO,4,20,1,10,117.404,1,1.6278684447894096
3160,PSO,4,20,1,11,57.7073,1,0.9176311484015724
3161,PSO,4,20,1,12,45.768,1,0.6858326233918077
3162,PSO,4,20,1,13,62.6822,1,1.0003249822125722
3163,PSO,4,20,1,14,86.561,1,1.3230968341372418
3164,PSO,4,20,1,15,68.6519,1,1.0912962748771085
3165,PSO,4,20,2,1,49.7479,1,0.8677790580514331
3166,PSO,4,20,2,2,103.475,1,1.6001408440278155
3167,PSO,4,20,2,3,135.314,1,1.8684088099787315
3168,PSO,4,20,2,4,48.7528,1,0.8475734380849335
3169,PSO,4,20,2,5,102.48,1,1.5904784639814982
3170,PSO,4,20,2,6,64.6721,1,1.13014069387726
3171,PSO,4,20,2,7,121.384,1,1.7597698806159594
